geo,time,na_item,values
DE,1991-07-01,FinConsExpHH,274320.7
DE,1991-10-01,FinConsExpHH,279824.8
DE,1992-01-01,FinConsExpHH,282912.1
DE,1992-04-01,FinConsExpHH,282453.4
DE,1992-07-01,FinConsExpHH,282947.4
DE,1992-10-01,FinConsExpHH,291274.6
DE,1993-01-01,FinConsExpHH,283185.6
DE,1993-04-01,FinConsExpHH,283326.8
DE,1993-07-01,FinConsExpHH,285973
DE,1993-10-01,FinConsExpHH,289113.2
DE,1994-01-01,FinConsExpHH,288469.3
DE,1994-04-01,FinConsExpHH,286246.6
DE,1994-07-01,FinConsExpHH,289774.8
DE,1994-10-01,FinConsExpHH,292279.9
DE,1995-01-01,FinConsExpHH,291168.4
DE,1995-04-01,FinConsExpHH,294908.6
DE,1995-07-01,FinConsExpHH,294732.2
DE,1995-10-01,FinConsExpHH,295332
DE,1996-01-01,FinConsExpHH,297096.1
DE,1996-04-01,FinConsExpHH,298542.8
DE,1996-07-01,FinConsExpHH,299036.7
DE,1996-10-01,FinConsExpHH,299495.5
DE,1997-01-01,FinConsExpHH,300395.2
DE,1997-04-01,FinConsExpHH,301242
DE,1997-07-01,FinConsExpHH,300007.1
DE,1997-10-01,FinConsExpHH,303111.9
DE,1998-01-01,FinConsExpHH,303791.2
DE,1998-04-01,FinConsExpHH,302732.7
DE,1998-07-01,FinConsExpHH,306049.3
DE,1998-10-01,FinConsExpHH,308342.8
DE,1999-01-01,FinConsExpHH,311827
DE,1999-04-01,FinConsExpHH,312638.5
DE,1999-07-01,FinConsExpHH,312250.5
DE,1999-10-01,FinConsExpHH,314438
DE,2000-01-01,FinConsExpHH,316943.2
DE,2000-04-01,FinConsExpHH,319836.4
DE,2000-07-01,FinConsExpHH,319201.3
DE,2000-10-01,FinConsExpHH,316907.9
DE,2001-01-01,FinConsExpHH,323382.4
DE,2001-04-01,FinConsExpHH,321865.2
DE,2001-07-01,FinConsExpHH,322288.6
DE,2001-10-01,FinConsExpHH,321653.5
DE,2002-01-01,FinConsExpHH,318178
DE,2002-04-01,FinConsExpHH,315496.6
DE,2002-07-01,FinConsExpHH,318178
DE,2002-10-01,FinConsExpHH,319977.5
DE,2003-01-01,FinConsExpHH,318857.2
DE,2003-04-01,FinConsExpHH,318469.2
DE,2003-07-01,FinConsExpHH,319986.3
DE,2003-10-01,FinConsExpHH,320127.5
DE,2004-01-01,FinConsExpHH,320224.5
DE,2004-04-01,FinConsExpHH,319801.1
DE,2004-07-01,FinConsExpHH,319271.9
DE,2004-10-01,FinConsExpHH,321741.7
DE,2005-01-01,FinConsExpHH,323170.7
DE,2005-04-01,FinConsExpHH,322712
DE,2005-07-01,FinConsExpHH,322782.5
DE,2005-10-01,FinConsExpHH,324052.8
DE,2006-01-01,FinConsExpHH,325587.7
DE,2006-04-01,FinConsExpHH,326681.4
DE,2006-07-01,FinConsExpHH,327069.5
DE,2006-10-01,FinConsExpHH,332361.9
DE,2007-01-01,FinConsExpHH,323999.9
DE,2007-04-01,FinConsExpHH,327669.3
DE,2007-07-01,FinConsExpHH,328551.4
DE,2007-10-01,FinConsExpHH,328586.7
DE,2008-01-01,FinConsExpHH,327175.4
DE,2008-04-01,FinConsExpHH,327669.3
DE,2008-07-01,FinConsExpHH,328022.2
DE,2008-10-01,FinConsExpHH,328269.1
DE,2009-01-01,FinConsExpHH,331171.2
DE,2009-04-01,FinConsExpHH,329301.2
DE,2009-07-01,FinConsExpHH,326161
DE,2009-10-01,FinConsExpHH,324926.1
DE,2010-01-01,FinConsExpHH,326654.9
DE,2010-04-01,FinConsExpHH,329724.6
DE,2010-07-01,FinConsExpHH,330571.4
DE,2010-10-01,FinConsExpHH,332335.6
DE,2011-01-01,FinConsExpHH,334355.5
DE,2011-04-01,FinConsExpHH,333579.3
DE,2011-07-01,FinConsExpHH,337390
DE,2011-10-01,FinConsExpHH,338519.1
DE,2012-01-01,FinConsExpHH,339780.4
DE,2012-04-01,FinConsExpHH,341085.9
DE,2012-07-01,FinConsExpHH,341544.6
DE,2012-10-01,FinConsExpHH,341932.7
DE,2013-01-01,FinConsExpHH,341412.2
DE,2013-04-01,FinConsExpHH,342964.7
DE,2013-07-01,FinConsExpHH,343988
DE,2013-10-01,FinConsExpHH,343141.2
DE,2014-01-01,FinConsExpHH,344473.1
DE,2014-04-01,FinConsExpHH,344649.5
DE,2014-07-01,FinConsExpHH,347436.9
DE,2014-10-01,FinConsExpHH,349624.5
DE,2015-01-01,FinConsExpHH,349739.1
DE,2015-04-01,FinConsExpHH,351962
DE,2015-07-01,FinConsExpHH,354326.1
DE,2015-10-01,FinConsExpHH,355596.3
DE,2016-01-01,FinConsExpHH,358965.9
DE,2016-04-01,FinConsExpHH,359565.7
DE,2016-07-01,FinConsExpHH,361118.1
DE,2016-10-01,FinConsExpHH,363376.2
DE,2017-01-01,FinConsExpHH,364267.2
DE,2017-04-01,FinConsExpHH,365290.4
DE,2017-07-01,FinConsExpHH,367301.5
DE,2017-10-01,FinConsExpHH,370794.6
DE,2018-01-01,FinConsExpHH,371650.3
DE,2018-04-01,FinConsExpHH,371650.2
DE,2018-07-01,FinConsExpHH,370838.7
DE,2018-10-01,FinConsExpHH,375072.8
DE,2019-01-01,FinConsExpHH,377569.1
DE,2019-04-01,FinConsExpHH,377674.9
DE,2019-07-01,FinConsExpHH,378627.6
DE,2019-10-01,FinConsExpHH,379686.1
DE,2020-01-01,FinConsExpHH,369877.2
DE,2020-04-01,FinConsExpHH,329018.9
DE,2020-07-01,FinConsExpHH,364972.8
DE,2020-10-01,FinConsExpHH,357739.7
DE,2021-01-01,FinConsExpHH,344006
DE,2021-04-01,FinConsExpHH,354590.8
DE,2021-07-01,FinConsExpHH,372091
DE,2021-10-01,FinConsExpHH,372196.9
DE,2022-01-01,FinConsExpHH,374155.4
DE,2022-04-01,FinConsExpHH,372920.4
DE,2022-07-01,FinConsExpHH,378318.9
DE,2022-10-01,FinConsExpHH,374155.4
DE,2023-01-01,FinConsExpHH,371685.5
DE,2023-04-01,FinConsExpHH,372673.5
DE,2023-07-01,FinConsExpHH,372602.9
DE,2023-10-01,FinConsExpHH,374190.7
DE,2024-01-01,FinConsExpHH,372638.2
DE,1996-01-01,HICP_Electricity,148.4
DE,1996-04-01,HICP_Electricity,148.5
DE,1996-07-01,HICP_Electricity,148.8
DE,1996-10-01,HICP_Electricity,148.8
DE,1997-01-01,HICP_Electricity,149.10000000000002
DE,1997-04-01,HICP_Electricity,149.39999999999998
DE,1997-07-01,HICP_Electricity,149.39999999999998
DE,1997-10-01,HICP_Electricity,149.39999999999998
DE,1998-01-01,HICP_Electricity,149.7
DE,1998-04-01,HICP_Electricity,151.4
DE,1998-07-01,HICP_Electricity,151.5
DE,1998-10-01,HICP_Electricity,151.5
DE,1999-01-01,HICP_Electricity,151.3
DE,1999-04-01,HICP_Electricity,163.1
DE,1999-07-01,HICP_Electricity,161.60000000000002
DE,1999-10-01,HICP_Electricity,152
DE,2000-01-01,HICP_Electricity,149.39999999999998
DE,2000-04-01,HICP_Electricity,148.9
DE,2000-07-01,HICP_Electricity,148.9
DE,2000-10-01,HICP_Electricity,150.1
DE,2001-01-01,HICP_Electricity,154.6
DE,2001-04-01,HICP_Electricity,155.2
DE,2001-07-01,HICP_Electricity,155.5
DE,2001-10-01,HICP_Electricity,155.8
DE,2002-01-01,HICP_Electricity,162
DE,2002-04-01,HICP_Electricity,162.1
DE,2002-07-01,HICP_Electricity,162.3
DE,2002-10-01,HICP_Electricity,162.60000000000002
DE,2003-01-01,HICP_Electricity,169.7
DE,2003-04-01,HICP_Electricity,170.10000000000002
DE,2003-07-01,HICP_Electricity,170.5
DE,2003-10-01,HICP_Electricity,171
DE,2004-01-01,HICP_Electricity,176.5
DE,2004-04-01,HICP_Electricity,177.3
DE,2004-07-01,HICP_Electricity,177.4
DE,2004-10-01,HICP_Electricity,177.60000000000002
DE,2005-01-01,HICP_Electricity,183.8
DE,2005-04-01,HICP_Electricity,184.9
DE,2005-07-01,HICP_Electricity,185.1
DE,2005-10-01,HICP_Electricity,185.1
DE,2006-01-01,HICP_Electricity,191.2
DE,2006-04-01,HICP_Electricity,191.8
DE,2006-07-01,HICP_Electricity,192.3
DE,2006-10-01,HICP_Electricity,192.6
DE,2007-01-01,HICP_Electricity,202.9
DE,2007-04-01,HICP_Electricity,203.7
DE,2007-07-01,HICP_Electricity,205.9
DE,2007-10-01,HICP_Electricity,208.3
DE,2008-01-01,HICP_Electricity,217.3
DE,2008-04-01,HICP_Electricity,218.3
DE,2008-07-01,HICP_Electricity,220
DE,2008-10-01,HICP_Electricity,221.2
DE,2009-01-01,HICP_Electricity,230
DE,2009-04-01,HICP_Electricity,233.6
DE,2009-07-01,HICP_Electricity,233.9
DE,2009-10-01,HICP_Electricity,234.2
DE,2010-01-01,HICP_Electricity,237.9
DE,2010-04-01,HICP_Electricity,240.2
DE,2010-07-01,HICP_Electricity,241.3
DE,2010-10-01,HICP_Electricity,242
DE,2011-01-01,HICP_Electricity,255.5
DE,2011-04-01,HICP_Electricity,258.3
DE,2011-07-01,HICP_Electricity,258.8
DE,2011-10-01,HICP_Electricity,258.9
DE,2012-01-01,HICP_Electricity,262.5
DE,2012-04-01,HICP_Electricity,264.7
DE,2012-07-01,HICP_Electricity,266.3
DE,2012-10-01,HICP_Electricity,267
DE,2013-01-01,HICP_Electricity,294.8
DE,2013-04-01,HICP_Electricity,297.29999999999995
DE,2013-07-01,HICP_Electricity,297.6
DE,2013-10-01,HICP_Electricity,297.4
DE,2014-01-01,HICP_Electricity,301.3
DE,2014-04-01,HICP_Electricity,302.6
DE,2014-07-01,HICP_Electricity,302.70000000000005
DE,2014-10-01,HICP_Electricity,302.70000000000005
DE,2015-01-01,HICP_Electricity,301.1
DE,2015-04-01,HICP_Electricity,300
DE,2015-07-01,HICP_Electricity,299.70000000000005
DE,2015-10-01,HICP_Electricity,299.3
DE,2016-01-01,HICP_Electricity,300.6
DE,2016-04-01,HICP_Electricity,302.2
DE,2016-07-01,HICP_Electricity,301.79999999999995
DE,2016-10-01,HICP_Electricity,301.79999999999995
DE,2017-01-01,HICP_Electricity,305
DE,2017-04-01,HICP_Electricity,306
DE,2017-07-01,HICP_Electricity,307.4
DE,2017-10-01,HICP_Electricity,307.7
DE,2018-01-01,HICP_Electricity,309.6
DE,2018-04-01,HICP_Electricity,310.5
DE,2018-07-01,HICP_Electricity,310.4
DE,2018-10-01,HICP_Electricity,310.79999999999995
DE,2019-01-01,HICP_Electricity,318.2
DE,2019-04-01,HICP_Electricity,320.6
DE,2019-07-01,HICP_Electricity,322.2
DE,2019-10-01,HICP_Electricity,322.9
DE,2020-01-01,HICP_Electricity,331.9
DE,2020-04-01,HICP_Electricity,334.20000000000005
DE,2020-07-01,HICP_Electricity,328.6
DE,2020-10-01,HICP_Electricity,328.2
DE,2021-01-01,HICP_Electricity,333.8
DE,2021-04-01,HICP_Electricity,333.9
DE,2021-07-01,HICP_Electricity,334.5
DE,2021-10-01,HICP_Electricity,338.3
DE,2022-01-01,HICP_Electricity,380
DE,2022-04-01,HICP_Electricity,403.9
DE,2022-07-01,HICP_Electricity,396.5
DE,2022-10-01,HICP_Electricity,428.7000000000001
DE,2023-01-01,HICP_Electricity,460.7
DE,2023-04-01,HICP_Electricity,455.5
DE,2023-07-01,HICP_Electricity,449.4
DE,2023-10-01,HICP_Electricity,437.4
DE,2024-01-01,HICP_Electricity,425.7000000000001
DE,1996-01-01,HICP_Gas,144.7
DE,1996-04-01,HICP_Gas,144.3
DE,1996-07-01,HICP_Gas,144.3
DE,1996-10-01,HICP_Gas,145
DE,1997-01-01,HICP_Gas,148.6
DE,1997-04-01,HICP_Gas,150
DE,1997-07-01,HICP_Gas,150.60000000000002
DE,1997-10-01,HICP_Gas,150.89999999999998
DE,1998-01-01,HICP_Gas,150.7
DE,1998-04-01,HICP_Gas,151.1
DE,1998-07-01,HICP_Gas,150.89999999999998
DE,1998-10-01,HICP_Gas,148.5
DE,1999-01-01,HICP_Gas,146.1
DE,1999-04-01,HICP_Gas,147.3
DE,1999-07-01,HICP_Gas,146.9
DE,1999-10-01,HICP_Gas,147.9
DE,2000-01-01,HICP_Gas,155.7
DE,2000-04-01,HICP_Gas,167.4
DE,2000-07-01,HICP_Gas,174.2
DE,2000-10-01,HICP_Gas,186.8
DE,2001-01-01,HICP_Gas,207.2
DE,2001-04-01,HICP_Gas,209.9
DE,2001-07-01,HICP_Gas,208.9
DE,2001-10-01,HICP_Gas,203.2
DE,2002-01-01,HICP_Gas,199.5
DE,2002-04-01,HICP_Gas,195.2
DE,2002-07-01,HICP_Gas,194.1
DE,2002-10-01,HICP_Gas,193.4
DE,2003-01-01,HICP_Gas,203.3
DE,2003-04-01,HICP_Gas,204.6
DE,2003-07-01,HICP_Gas,206.7
DE,2003-10-01,HICP_Gas,207.6
DE,2004-01-01,HICP_Gas,206.5
DE,2004-04-01,HICP_Gas,206
DE,2004-07-01,HICP_Gas,206.4
DE,2004-10-01,HICP_Gas,212.1
DE,2005-01-01,HICP_Gas,221.6
DE,2005-04-01,HICP_Gas,223.1
DE,2005-07-01,HICP_Gas,228.7
DE,2005-10-01,HICP_Gas,244.2
DE,2006-01-01,HICP_Gas,263.79999999999995
DE,2006-04-01,HICP_Gas,267.2
DE,2006-07-01,HICP_Gas,268.8
DE,2006-10-01,HICP_Gas,279.8
DE,2007-01-01,HICP_Gas,287
DE,2007-04-01,HICP_Gas,276.3
DE,2007-07-01,HICP_Gas,273.7
DE,2007-10-01,HICP_Gas,273.7
DE,2008-01-01,HICP_Gas,283
DE,2008-04-01,HICP_Gas,288.8
DE,2008-07-01,HICP_Gas,303.3
DE,2008-10-01,HICP_Gas,334
DE,2009-01-01,HICP_Gas,336.5
DE,2009-04-01,HICP_Gas,299.2
DE,2009-07-01,HICP_Gas,284.1
DE,2009-10-01,HICP_Gas,271.5
DE,2010-01-01,HICP_Gas,270.5
DE,2010-04-01,HICP_Gas,271.20000000000005
DE,2010-07-01,HICP_Gas,271.8
DE,2010-10-01,HICP_Gas,275.5
DE,2011-01-01,HICP_Gas,279.9
DE,2011-04-01,HICP_Gas,281.2
DE,2011-07-01,HICP_Gas,285
DE,2011-10-01,HICP_Gas,294
DE,2012-01-01,HICP_Gas,298.7
DE,2012-04-01,HICP_Gas,299.8
DE,2012-07-01,HICP_Gas,301.1
DE,2012-10-01,HICP_Gas,302.6
DE,2013-01-01,HICP_Gas,303.4
DE,2013-04-01,HICP_Gas,303.5
DE,2013-07-01,HICP_Gas,304.3
DE,2013-10-01,HICP_Gas,305.1
DE,2014-01-01,HICP_Gas,304.7
DE,2014-04-01,HICP_Gas,304.1
DE,2014-07-01,HICP_Gas,303.8
DE,2014-10-01,HICP_Gas,302.9
DE,2015-01-01,HICP_Gas,301.20000000000005
DE,2015-04-01,HICP_Gas,300.5
DE,2015-07-01,HICP_Gas,299.5
DE,2015-10-01,HICP_Gas,299
DE,2016-01-01,HICP_Gas,295.6
DE,2016-04-01,HICP_Gas,294.2
DE,2016-07-01,HICP_Gas,292.2
DE,2016-10-01,HICP_Gas,290.2
DE,2017-01-01,HICP_Gas,287.3
DE,2017-04-01,HICP_Gas,285.4
DE,2017-07-01,HICP_Gas,283.9
DE,2017-10-01,HICP_Gas,283.9
DE,2018-01-01,HICP_Gas,282.1
DE,2018-04-01,HICP_Gas,281
DE,2018-07-01,HICP_Gas,280.20000000000005
DE,2018-10-01,HICP_Gas,280.4
DE,2019-01-01,HICP_Gas,284.7
DE,2019-04-01,HICP_Gas,286.8
DE,2019-07-01,HICP_Gas,288
DE,2019-10-01,HICP_Gas,290.9
DE,2020-01-01,HICP_Gas,293
DE,2020-04-01,HICP_Gas,292.9
DE,2020-07-01,HICP_Gas,289.9
DE,2020-10-01,HICP_Gas,289.7
DE,2021-01-01,HICP_Gas,298
DE,2021-04-01,HICP_Gas,298.5
DE,2021-07-01,HICP_Gas,300.9
DE,2021-10-01,HICP_Gas,311
DE,2022-01-01,HICP_Gas,368.7
DE,2022-04-01,HICP_Gas,412.7999999999999
DE,2022-07-01,HICP_Gas,480.7
DE,2022-10-01,HICP_Gas,517.6
DE,2023-01-01,HICP_Gas,541
DE,2023-04-01,HICP_Gas,561.5
DE,2023-07-01,HICP_Gas,566.1
DE,2023-10-01,HICP_Gas,551.5
DE,2024-01-01,HICP_Gas,550.6
DE,1979-01-01,HDD,1680.89
DE,1979-04-01,HDD,547.63
DE,1979-07-01,HDD,230.25
DE,1979-10-01,HDD,1120
DE,1980-01-01,HDD,1526.24
DE,1980-04-01,HDD,650.83
DE,1980-07-01,HDD,194.07
DE,1980-10-01,HDD,1272.41
DE,1981-01-01,HDD,1443.1799999999998
DE,1981-04-01,HDD,498.35
DE,1981-07-01,HDD,171.76999999999998
DE,1981-10-01,HDD,1313.31
DE,1982-01-01,HDD,1529.73
DE,1982-04-01,HDD,544.51
DE,1982-07-01,HDD,68.44
DE,1982-10-01,HDD,1072.23
DE,1983-01-01,HDD,1375.8
DE,1983-04-01,HDD,501.8200000000001
DE,1983-07-01,HDD,120.24
DE,1983-10-01,HDD,1217.61
DE,1984-01-01,HDD,1515.1799999999998
DE,1984-04-01,HDD,639.95
DE,1984-07-01,HDD,231.48
DE,1984-10-01,HDD,1118.72
DE,1985-01-01,HDD,1766.87
DE,1985-04-01,HDD,534.83
DE,1985-07-01,HDD,154.75
DE,1985-10-01,HDD,1208.77
DE,1986-01-01,HDD,1682.82
DE,1986-04-01,HDD,513.07
DE,1986-07-01,HDD,279.58
DE,1986-10-01,HDD,1081.53
DE,1987-01-01,HDD,1805.8
DE,1987-04-01,HDD,606.37
DE,1987-07-01,HDD,168.64
DE,1987-10-01,HDD,1121.85
DE,1988-01-01,HDD,1348.45
DE,1988-04-01,HDD,452.73
DE,1988-07-01,HDD,153.44
DE,1988-10-01,HDD,1134.73
DE,1989-01-01,HDD,1197.54
DE,1989-04-01,HDD,504.23
DE,1989-07-01,HDD,147.42000000000002
DE,1989-10-01,HDD,1135.85
DE,1990-01-01,HDD,1127.19
DE,1990-04-01,HDD,481.35
DE,1990-07-01,HDD,210.54
DE,1990-10-01,HDD,1138.5
DE,1991-01-01,HDD,1409.78
DE,1991-04-01,HDD,684.11
DE,1991-07-01,HDD,79.72
DE,1991-10-01,HDD,1229.47
DE,1992-01-01,HDD,1345.05
DE,1992-04-01,HDD,423.28
DE,1992-07-01,HDD,113.61
DE,1992-10-01,HDD,1224.49
DE,1993-01-01,HDD,1423.1799999999998
DE,1993-04-01,HDD,358.91
DE,1993-07-01,HDD,244.86
DE,1993-10-01,HDD,1270.96
DE,1994-01-01,HDD,1308.78
DE,1994-04-01,HDD,502.84
DE,1994-07-01,HDD,135.55
DE,1994-10-01,HDD,1057.29
DE,1995-01-01,HDD,1351.34
DE,1995-04-01,HDD,548.51
DE,1995-07-01,HDD,152.69
DE,1995-10-01,HDD,1211.96
DE,1996-01-01,HDD,1729.44
DE,1996-04-01,HDD,564.76
DE,1996-07-01,HDD,260.03
DE,1996-10-01,HDD,1268.06
DE,1997-01-01,HDD,1375.15
DE,1997-04-01,HDD,555
DE,1997-07-01,HDD,112.22
DE,1997-10-01,HDD,1186.04
DE,1998-01-01,HDD,1239.37
DE,1998-04-01,HDD,417.06000000000006
DE,1998-07-01,HDD,190.87
DE,1998-10-01,HDD,1287.88
DE,1999-01-01,HDD,1336.13
DE,1999-04-01,HDD,450.2999999999999
DE,1999-07-01,HDD,43.1
DE,1999-10-01,HDD,1174.1
DE,2000-01-01,HDD,1306.52
DE,2000-04-01,HDD,371.38
DE,2000-07-01,HDD,151.82
DE,2000-10-01,HDD,1012.55
DE,2001-01-01,HDD,1376.65
DE,2001-04-01,HDD,518.72
DE,2001-07-01,HDD,187.96
DE,2001-10-01,HDD,1133.41
DE,2002-01-01,HDD,1259.94
DE,2002-04-01,HDD,441.43
DE,2002-07-01,HDD,141.08
DE,2002-10-01,HDD,1210.53
DE,2003-01-01,HDD,1495.64
DE,2003-04-01,HDD,399.81
DE,2003-07-01,HDD,113.27
DE,2003-10-01,HDD,1213.12
DE,2004-01-01,HDD,1409.86
DE,2004-04-01,HDD,492.02
DE,2004-07-01,HDD,134.15
DE,2004-10-01,HDD,1138.1
DE,2005-01-01,HDD,1435.61
DE,2005-04-01,HDD,476.69
DE,2005-07-01,HDD,124.67
DE,2005-10-01,HDD,1112.09
DE,2006-01-01,HDD,1628.71
DE,2006-04-01,HDD,467.5499999999999
DE,2006-07-01,HDD,49.51
DE,2006-10-01,HDD,878.27
DE,2007-01-01,HDD,1132.88
DE,2007-04-01,HDD,311.62
DE,2007-07-01,HDD,179.26999999999998
DE,2007-10-01,HDD,1196.61
DE,2008-01-01,HDD,1241.69
DE,2008-04-01,HDD,431.69
DE,2008-07-01,HDD,169.45000000000002
DE,2008-10-01,HDD,1143.01
DE,2009-01-01,HDD,1503.68
DE,2009-04-01,HDD,360.51
DE,2009-07-01,HDD,80.53999999999999
DE,2009-10-01,HDD,1136.65
DE,2010-01-01,HDD,1584.22
DE,2010-04-01,HDD,535.98
DE,2010-07-01,HDD,169.73000000000002
DE,2010-10-01,HDD,1345.47
DE,2011-01-01,HDD,1379.42
DE,2011-04-01,HDD,319.26
DE,2011-07-01,HDD,119.25
DE,2011-10-01,HDD,1055.09
DE,2012-01-01,HDD,1398.72
DE,2012-04-01,HDD,456.36
DE,2012-07-01,HDD,131.12
DE,2012-10-01,HDD,1144.73
DE,2013-01-01,HDD,1602.13
DE,2013-04-01,HDD,519.26
DE,2013-07-01,HDD,134.47
DE,2013-10-01,HDD,1033.2
DE,2014-01-01,HDD,1177.58
DE,2014-04-01,HDD,404.89
DE,2014-07-01,HDD,116.04
DE,2014-10-01,HDD,960.49
DE,2015-01-01,HDD,1337.65
DE,2015-04-01,HDD,494.33
DE,2015-07-01,HDD,144.73000000000002
DE,2015-10-01,HDD,931.71
DE,2016-01-01,HDD,1352.24
DE,2016-04-01,HDD,421.56
DE,2016-07-01,HDD,61.32
DE,2016-10-01,HDD,1173.9
DE,2017-01-01,HDD,1348.93
DE,2017-04-01,HDD,435.13000000000005
DE,2017-07-01,HDD,148.65
DE,2017-10-01,HDD,1033.12
DE,2018-01-01,HDD,1448.44
DE,2018-04-01,HDD,235.06
DE,2018-07-01,HDD,87.83
DE,2018-10-01,HDD,1003.62
DE,2019-01-01,HDD,1242.92
DE,2019-04-01,HDD,444.15
DE,2019-07-01,HDD,106.72
DE,2019-10-01,HDD,1007.02
DE,2020-01-01,HDD,1184.19
DE,2020-04-01,HDD,435.96
DE,2020-07-01,HDD,100.6
DE,2020-10-01,HDD,1020.28
DE,2021-01-01,HDD,1368.49
DE,2021-04-01,HDD,565.71
DE,2021-07-01,HDD,83.38
DE,2021-10-01,HDD,1096.61
DE,2022-01-01,HDD,1218.77
DE,2022-04-01,HDD,417.98
DE,2022-07-01,HDD,122.61
DE,2022-10-01,HDD,976.96
DE,2023-01-01,HDD,1202.4
DE,2023-04-01,HDD,452.49
DE,2023-07-01,HDD,45.8
DE,2023-10-01,HDD,961.19
DE,1970-01-01,EmiCH4Livestock,466.409667455154
DE,1970-04-01,EmiCH4Livestock,466.409667455154
DE,1970-07-01,EmiCH4Livestock,466.409667455154
DE,1970-10-01,EmiCH4Livestock,466.48429598708
DE,1971-01-01,EmiCH4Livestock,464.735354117229
DE,1971-04-01,EmiCH4Livestock,464.735354117229
DE,1971-07-01,EmiCH4Livestock,464.735354117229
DE,1971-10-01,EmiCH4Livestock,464.809714748313
DE,1972-01-01,EmiCH4Livestock,461.341116348426
DE,1972-04-01,EmiCH4Livestock,461.341116348426
DE,1972-07-01,EmiCH4Livestock,461.341116348426
DE,1972-10-01,EmiCH4Livestock,461.414933879739
DE,1973-01-01,EmiCH4Livestock,467.3116119852929
DE,1973-04-01,EmiCH4Livestock,467.3116119852929
DE,1973-07-01,EmiCH4Livestock,467.3116119852929
DE,1973-10-01,EmiCH4Livestock,467.386384834124
DE,1974-01-01,EmiCH4Livestock,478.791314189475
DE,1974-04-01,EmiCH4Livestock,478.791314189475
DE,1974-07-01,EmiCH4Livestock,478.791314189475
DE,1974-10-01,EmiCH4Livestock,478.867923864123
DE,1975-01-01,EmiCH4Livestock,481.8929458498439
DE,1975-04-01,EmiCH4Livestock,481.8929458498439
DE,1975-07-01,EmiCH4Livestock,481.8929458498439
DE,1975-10-01,EmiCH4Livestock,481.970051805426
DE,1976-01-01,EmiCH4Livestock,482.992204723353
DE,1976-04-01,EmiCH4Livestock,482.992204723353
DE,1976-07-01,EmiCH4Livestock,482.992204723353
DE,1976-10-01,EmiCH4Livestock,483.069486567388
DE,1977-01-01,EmiCH4Livestock,484.340399791524
DE,1977-04-01,EmiCH4Livestock,484.340399791524
DE,1977-07-01,EmiCH4Livestock,484.340399791524
DE,1977-10-01,EmiCH4Livestock,484.417897355391
DE,1978-01-01,EmiCH4Livestock,494.97895476918904
DE,1978-04-01,EmiCH4Livestock,494.97895476918904
DE,1978-07-01,EmiCH4Livestock,494.97895476918904
DE,1978-10-01,EmiCH4Livestock,495.058154569942
DE,1979-01-01,EmiCH4Livestock,502.926892899582
DE,1979-04-01,EmiCH4Livestock,502.926892899582
DE,1979-07-01,EmiCH4Livestock,502.926892899582
DE,1979-10-01,EmiCH4Livestock,503.007364421306
DE,1980-01-01,EmiCH4Livestock,506.850064793916
DE,1980-04-01,EmiCH4Livestock,506.850064793916
DE,1980-07-01,EmiCH4Livestock,506.850064793916
DE,1980-10-01,EmiCH4Livestock,506.931164048253
DE,1981-01-01,EmiCH4Livestock,510.70758153520194
DE,1981-04-01,EmiCH4Livestock,510.70758153520194
DE,1981-07-01,EmiCH4Livestock,510.70758153520194
DE,1981-10-01,EmiCH4Livestock,510.78929801690697
DE,1982-01-01,EmiCH4Livestock,510.103720732479
DE,1982-04-01,EmiCH4Livestock,510.103720732479
DE,1982-07-01,EmiCH4Livestock,510.103720732479
DE,1982-10-01,EmiCH4Livestock,510.185340592587
DE,1983-01-01,EmiCH4Livestock,514.290367922394
DE,1983-04-01,EmiCH4Livestock,514.290367922394
DE,1983-07-01,EmiCH4Livestock,514.290367922394
DE,1983-10-01,EmiCH4Livestock,514.3726576728541
DE,1984-01-01,EmiCH4Livestock,523.461996697554
DE,1984-04-01,EmiCH4Livestock,523.461996697554
DE,1984-07-01,EmiCH4Livestock,523.461996697554
DE,1984-10-01,EmiCH4Livestock,523.54575396732
DE,1985-01-01,EmiCH4Livestock,526.302918766137
DE,1985-04-01,EmiCH4Livestock,526.302918766137
DE,1985-07-01,EmiCH4Livestock,526.302918766137
DE,1985-10-01,EmiCH4Livestock,526.387130601609
DE,1986-01-01,EmiCH4Livestock,528.3909167028689
DE,1986-04-01,EmiCH4Livestock,528.3909167028689
DE,1986-07-01,EmiCH4Livestock,528.3909167028689
DE,1986-10-01,EmiCH4Livestock,528.475462631377
DE,1987-01-01,EmiCH4Livestock,518.083867398822
DE,1987-04-01,EmiCH4Livestock,518.083867398822
DE,1987-07-01,EmiCH4Livestock,518.083867398822
DE,1987-10-01,EmiCH4Livestock,518.1667641334791
DE,1988-01-01,EmiCH4Livestock,508.07831392698
DE,1988-04-01,EmiCH4Livestock,508.07831392698
DE,1988-07-01,EmiCH4Livestock,508.07831392698
DE,1988-10-01,EmiCH4Livestock,508.159609709043
DE,1989-01-01,EmiCH4Livestock,504.151562283339
DE,1989-04-01,EmiCH4Livestock,504.151562283339
DE,1989-07-01,EmiCH4Livestock,504.151562283339
DE,1989-10-01,EmiCH4Livestock,504.2322297600021
DE,1990-01-01,EmiCH4Livestock,496.946969008599
DE,1990-04-01,EmiCH4Livestock,496.946969008599
DE,1990-07-01,EmiCH4Livestock,496.946969008599
