unit,s_adj,nace_r2,na_item,geo,time,values
CLV05_MEUR,SCA,NA,GCapitalForm,NL,2001-04-01,29870.9
CLV05_MEUR,SCA,NA,GCapitalForm,NL,2001-01-01,29974.6
CLV05_MEUR,SCA,NA,GCapitalForm,NL,2000-10-01,28761.2
CLV05_MEUR,SCA,NA,GCapitalForm,NL,2000-07-01,28165.3
CLV05_MEUR,SCA,NA,GCapitalForm,NL,2000-04-01,29243.7
CLV05_MEUR,SCA,NA,GCapitalForm,NL,2000-01-01,28061.5
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1999-10-01,29467.7
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1999-07-01,28872.6
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1999-04-01,27059.6
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1999-01-01,26856.5
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1998-10-01,25870.4
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1998-07-01,26276.5
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1998-04-01,26029.6
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1998-01-01,27618.5
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1997-10-01,25789
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1997-07-01,25095.6
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1997-04-01,24978.1
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1997-01-01,23759.1
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1996-10-01,24354.4
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1996-07-01,23629.6
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1996-04-01,23055.6
CLV05_MEUR,SCA,NA,GCapitalForm,NL,1996-01-01,21652.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2023-04-01,75262.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2023-01-01,76481.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2022-10-01,76671
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2022-07-01,75454.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2022-04-01,75094.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2022-01-01,74128.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2021-10-01,73554.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2021-07-01,73334.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2021-04-01,70181.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2021-01-01,65811.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2020-10-01,68311.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2020-07-01,68475.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2020-04-01,63161.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2020-01-01,71118.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2019-10-01,72815.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2019-07-01,72154.6
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2019-04-01,72387.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2019-01-01,72007.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2018-10-01,71862.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2018-07-01,71661.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2018-04-01,71795.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2018-01-01,71508.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2017-10-01,70611.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2017-07-01,70705
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2017-04-01,70035.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2017-01-01,69468.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2016-10-01,69602.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2016-07-01,68816.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2016-04-01,68225.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2016-01-01,68274.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2015-10-01,68133.6
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2015-07-01,67988.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2015-04-01,68078
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2015-01-01,67682.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2014-10-01,67245.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2014-07-01,66506.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2014-04-01,66533.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2014-01-01,66287.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2013-10-01,66740.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2013-07-01,66454.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2013-04-01,66154.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2013-01-01,66189
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2012-10-01,66103.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2012-07-01,66992.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2012-04-01,67282.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2012-01-01,67727.6
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2011-10-01,67519.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2011-07-01,67741.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2011-04-01,67980.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2011-01-01,68001.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2010-10-01,68211.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2010-07-01,67766.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2010-04-01,67579
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2010-01-01,67548.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2009-10-01,67651.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2009-07-01,67661.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2009-04-01,67599.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2009-01-01,67927.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2008-10-01,69012.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2008-07-01,69109.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2008-04-01,69178.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2008-01-01,68734.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2007-10-01,69153
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2007-07-01,68555.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2007-04-01,68038.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2007-01-01,67804.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2006-10-01,67333.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2006-07-01,67357.6
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2006-04-01,67228.6
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2006-01-01,66605.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2005-10-01,67743.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2005-07-01,67547.6
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2005-04-01,66901.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2005-01-01,66655.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2004-10-01,66544.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2004-07-01,66513.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2004-04-01,66543.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2004-01-01,66853.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2003-10-01,66102
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2003-07-01,65978.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2003-04-01,66201.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2003-01-01,66341.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2002-10-01,66553.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2002-07-01,66232
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2002-04-01,66078.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2002-01-01,65994.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2001-10-01,66042.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2001-07-01,65564.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2001-04-01,65310.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2001-01-01,64860.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2000-10-01,64748.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2000-07-01,64336
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2000-04-01,63814.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,2000-01-01,63618.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1999-10-01,62717.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1999-07-01,62326.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1999-04-01,61675.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1999-01-01,60731.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1998-10-01,59722.9
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1998-07-01,58971.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1998-04-01,58008.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1998-01-01,56949.8
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1997-10-01,56266.5
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1997-07-01,55509.4
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1997-04-01,54962.1
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1997-01-01,54565.3
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1996-10-01,54002.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1996-07-01,53227.2
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1996-04-01,52655.7
CLV05_MEUR,SCA,NA,FinConsExpHH,NL,1996-01-01,52388.3
I15,NA,NA,HICP_Electricity,NL,1996-01-01,168.03
I15,NA,NA,HICP_Electricity,NL,1996-04-01,167.13
I15,NA,NA,HICP_Electricity,NL,1996-07-01,166.79
I15,NA,NA,HICP_Electricity,NL,1996-10-01,167.35
I15,NA,NA,HICP_Electricity,NL,1997-01-01,170.7
I15,NA,NA,HICP_Electricity,NL,1997-04-01,172.82
I15,NA,NA,HICP_Electricity,NL,1997-07-01,172.32
I15,NA,NA,HICP_Electricity,NL,1997-10-01,172.42000000000002
I15,NA,NA,HICP_Electricity,NL,1998-01-01,173.04
I15,NA,NA,HICP_Electricity,NL,1998-04-01,173.16
I15,NA,NA,HICP_Electricity,NL,1998-07-01,172.98
I15,NA,NA,HICP_Electricity,NL,1998-10-01,174.32999999999998
I15,NA,NA,HICP_Electricity,NL,1999-01-01,185.49
I15,NA,NA,HICP_Electricity,NL,1999-04-01,184.02
I15,NA,NA,HICP_Electricity,NL,1999-07-01,185.04
I15,NA,NA,HICP_Electricity,NL,1999-10-01,185.92
I15,NA,NA,HICP_Electricity,NL,2000-01-01,210.63
I15,NA,NA,HICP_Electricity,NL,2000-04-01,214.32
I15,NA,NA,HICP_Electricity,NL,2000-07-01,217.26999999999998
I15,NA,NA,HICP_Electricity,NL,2000-10-01,220.72
I15,NA,NA,HICP_Electricity,NL,2001-01-01,250.92000000000002
I15,NA,NA,HICP_Electricity,NL,2001-04-01,234.32999999999998
I15,NA,NA,HICP_Electricity,NL,2001-07-01,245.01
I15,NA,NA,HICP_Electricity,NL,2001-10-01,241.11
I15,NA,NA,HICP_Electricity,NL,2002-01-01,244.72
I15,NA,NA,HICP_Electricity,NL,2002-04-01,244.77
I15,NA,NA,HICP_Electricity,NL,2002-07-01,254.04000000000002
I15,NA,NA,HICP_Electricity,NL,2002-10-01,253.41
I15,NA,NA,HICP_Electricity,NL,2003-01-01,254.28000000000003
I15,NA,NA,HICP_Electricity,NL,2003-04-01,255.63
I15,NA,NA,HICP_Electricity,NL,2003-07-01,256.23
I15,NA,NA,HICP_Electricity,NL,2003-10-01,256.46999999999997
I15,NA,NA,HICP_Electricity,NL,2004-01-01,265.86
I15,NA,NA,HICP_Electricity,NL,2004-04-01,265.84000000000003
I15,NA,NA,HICP_Electricity,NL,2004-07-01,267.04
I15,NA,NA,HICP_Electricity,NL,2004-10-01,267
I15,NA,NA,HICP_Electricity,NL,2005-01-01,288.40999999999997
I15,NA,NA,HICP_Electricity,NL,2005-04-01,288.44
I15,NA,NA,HICP_Electricity,NL,2005-07-01,290.18
I15,NA,NA,HICP_Electricity,NL,2005-10-01,290.88
I15,NA,NA,HICP_Electricity,NL,2006-01-01,307.78999999999996
I15,NA,NA,HICP_Electricity,NL,2006-04-01,307.94
I15,NA,NA,HICP_Electricity,NL,2006-07-01,315.01
I15,NA,NA,HICP_Electricity,NL,2006-10-01,315.81
I15,NA,NA,HICP_Electricity,NL,2007-01-01,320.82
I15,NA,NA,HICP_Electricity,NL,2007-04-01,321.33
I15,NA,NA,HICP_Electricity,NL,2007-07-01,319.7
I15,NA,NA,HICP_Electricity,NL,2007-10-01,320.77
I15,NA,NA,HICP_Electricity,NL,2008-01-01,267.55
I15,NA,NA,HICP_Electricity,NL,2008-04-01,268.15999999999997
I15,NA,NA,HICP_Electricity,NL,2008-07-01,277.44
I15,NA,NA,HICP_Electricity,NL,2008-10-01,278.53
I15,NA,NA,HICP_Electricity,NL,2009-01-01,299.96000000000004
I15,NA,NA,HICP_Electricity,NL,2009-04-01,297.2
I15,NA,NA,HICP_Electricity,NL,2009-07-01,287.57
I15,NA,NA,HICP_Electricity,NL,2009-10-01,287.72
I15,NA,NA,HICP_Electricity,NL,2010-01-01,273.12
I15,NA,NA,HICP_Electricity,NL,2010-04-01,272.38
I15,NA,NA,HICP_Electricity,NL,2010-07-01,274.46
I15,NA,NA,HICP_Electricity,NL,2010-10-01,273.53
I15,NA,NA,HICP_Electricity,NL,2011-01-01,277.95
I15,NA,NA,HICP_Electricity,NL,2011-04-01,279.76
I15,NA,NA,HICP_Electricity,NL,2011-07-01,284.77
I15,NA,NA,HICP_Electricity,NL,2011-10-01,284.41
I15,NA,NA,HICP_Electricity,NL,2012-01-01,295.4
I15,NA,NA,HICP_Electricity,NL,2012-04-01,294.22
I15,NA,NA,HICP_Electricity,NL,2012-07-01,292.86
I15,NA,NA,HICP_Electricity,NL,2012-10-01,297.77
I15,NA,NA,HICP_Electricity,NL,2013-01-01,308.23
I15,NA,NA,HICP_Electricity,NL,2013-04-01,306.27
I15,NA,NA,HICP_Electricity,NL,2013-07-01,304.88
I15,NA,NA,HICP_Electricity,NL,2013-10-01,303.7
I15,NA,NA,HICP_Electricity,NL,2014-01-01,304.53999999999996
I15,NA,NA,HICP_Electricity,NL,2014-04-01,303.68
I15,NA,NA,HICP_Electricity,NL,2014-07-01,300.53999999999996
I15,NA,NA,HICP_Electricity,NL,2014-10-01,301.21000000000004
I15,NA,NA,HICP_Electricity,NL,2015-01-01,301.88
I15,NA,NA,HICP_Electricity,NL,2015-04-01,301.78
I15,NA,NA,HICP_Electricity,NL,2015-07-01,298.9
I15,NA,NA,HICP_Electricity,NL,2015-10-01,297.47
I15,NA,NA,HICP_Electricity,NL,2016-01-01,258.72
I15,NA,NA,HICP_Electricity,NL,2016-04-01,254.82999999999998
I15,NA,NA,HICP_Electricity,NL,2016-07-01,254.49
I15,NA,NA,HICP_Electricity,NL,2016-10-01,254.84
I15,NA,NA,HICP_Electricity,NL,2017-01-01,257.73
I15,NA,NA,HICP_Electricity,NL,2017-04-01,257.63
I15,NA,NA,HICP_Electricity,NL,2017-07-01,257.89
I15,NA,NA,HICP_Electricity,NL,2017-10-01,260.79
I15,NA,NA,HICP_Electricity,NL,2018-01-01,290.98
I15,NA,NA,HICP_Electricity,NL,2018-04-01,291.89
I15,NA,NA,HICP_Electricity,NL,2018-07-01,302.90999999999997
I15,NA,NA,HICP_Electricity,NL,2018-10-01,310.28000000000003
I15,NA,NA,HICP_Electricity,NL,2019-01-01,352.83
I15,NA,NA,HICP_Electricity,NL,2019-04-01,348.71
I15,NA,NA,HICP_Electricity,NL,2019-07-01,341.15999999999997
I15,NA,NA,HICP_Electricity,NL,2019-10-01,340.63
I15,NA,NA,HICP_Electricity,NL,2020-01-01,215.22
I15,NA,NA,HICP_Electricity,NL,2020-04-01,206.33999999999997
I15,NA,NA,HICP_Electricity,NL,2020-07-01,205.51
I15,NA,NA,HICP_Electricity,NL,2020-10-01,207.89999999999998
I15,NA,NA,HICP_Electricity,NL,2021-01-01,203.23000000000002
I15,NA,NA,HICP_Electricity,NL,2021-04-01,213.26999999999998
I15,NA,NA,HICP_Electricity,NL,2021-07-01,244.26
I15,NA,NA,HICP_Electricity,NL,2021-10-01,359.43
I15,NA,NA,HICP_Electricity,NL,2022-01-01,466.34
I15,NA,NA,HICP_Electricity,NL,2022-04-01,478.2
I15,NA,NA,HICP_Electricity,NL,2022-07-01,616.58
I15,NA,NA,HICP_Electricity,NL,2022-10-01,663.06
I15,NA,NA,HICP_Electricity,NL,2023-01-01,457.37
I15,NA,NA,HICP_Electricity,NL,2023-04-01,401.12
I15,NA,NA,HICP_Gas,NL,1996-01-01,105.39000000000001
I15,NA,NA,HICP_Gas,NL,1996-04-01,105.39000000000001
I15,NA,NA,HICP_Gas,NL,1996-07-01,109.89000000000001
I15,NA,NA,HICP_Gas,NL,1996-10-01,109.89000000000001
I15,NA,NA,HICP_Gas,NL,1997-01-01,119.69999999999999
I15,NA,NA,HICP_Gas,NL,1997-04-01,119.69999999999999
I15,NA,NA,HICP_Gas,NL,1997-07-01,124.44
I15,NA,NA,HICP_Gas,NL,1997-10-01,124.44
I15,NA,NA,HICP_Gas,NL,1998-01-01,125.82
I15,NA,NA,HICP_Gas,NL,1998-04-01,125.82
I15,NA,NA,HICP_Gas,NL,1998-07-01,119.69999999999999
I15,NA,NA,HICP_Gas,NL,1998-10-01,119.69999999999999
I15,NA,NA,HICP_Gas,NL,1999-01-01,121.85999999999999
I15,NA,NA,HICP_Gas,NL,1999-04-01,121.85999999999999
I15,NA,NA,HICP_Gas,NL,1999-07-01,117.28999999999999
I15,NA,NA,HICP_Gas,NL,1999-10-01,117.21000000000001
I15,NA,NA,HICP_Gas,NL,2000-01-01,130.78
I15,NA,NA,HICP_Gas,NL,2000-04-01,130.56
I15,NA,NA,HICP_Gas,NL,2000-07-01,137.46
I15,NA,NA,HICP_Gas,NL,2000-10-01,137.1
I15,NA,NA,HICP_Gas,NL,2001-01-01,153.24
I15,NA,NA,HICP_Gas,NL,2001-04-01,152.85000000000002
I15,NA,NA,HICP_Gas,NL,2001-07-01,159.89999999999998
I15,NA,NA,HICP_Gas,NL,2001-10-01,159.89999999999998
I15,NA,NA,HICP_Gas,NL,2002-01-01,167.67000000000002
I15,NA,NA,HICP_Gas,NL,2002-04-01,167.52
I15,NA,NA,HICP_Gas,NL,2002-07-01,168.84
I15,NA,NA,HICP_Gas,NL,2002-10-01,170.82999999999998
I15,NA,NA,HICP_Gas,NL,2003-01-01,182.97
I15,NA,NA,HICP_Gas,NL,2003-04-01,183
I15,NA,NA,HICP_Gas,NL,2003-07-01,189.75
I15,NA,NA,HICP_Gas,NL,2003-10-01,189.75
I15,NA,NA,HICP_Gas,NL,2004-01-01,191.13
I15,NA,NA,HICP_Gas,NL,2004-04-01,191.15
I15,NA,NA,HICP_Gas,NL,2004-07-01,193.19
I15,NA,NA,HICP_Gas,NL,2004-10-01,193.23
I15,NA,NA,HICP_Gas,NL,2005-01-01,223.20000000000002
I15,NA,NA,HICP_Gas,NL,2005-04-01,223.25
I15,NA,NA,HICP_Gas,NL,2005-07-01,228.07
I15,NA,NA,HICP_Gas,NL,2005-10-01,229.44
I15,NA,NA,HICP_Gas,NL,2006-01-01,248.91
I15,NA,NA,HICP_Gas,NL,2006-04-01,248.93
I15,NA,NA,HICP_Gas,NL,2006-07-01,251.9
I15,NA,NA,HICP_Gas,NL,2006-10-01,252.11
I15,NA,NA,HICP_Gas,NL,2007-01-01,270.61
I15,NA,NA,HICP_Gas,NL,2007-04-01,270.63
I15,NA,NA,HICP_Gas,NL,2007-07-01,255.18
I15,NA,NA,HICP_Gas,NL,2007-10-01,255.09
I15,NA,NA,HICP_Gas,NL,2008-01-01,291
I15,NA,NA,HICP_Gas,NL,2008-04-01,292.21
I15,NA,NA,HICP_Gas,NL,2008-07-01,312.8
I15,NA,NA,HICP_Gas,NL,2008-10-01,312.1
I15,NA,NA,HICP_Gas,NL,2009-01-01,331.67
I15,NA,NA,HICP_Gas,NL,2009-04-01,325.90999999999997
I15,NA,NA,HICP_Gas,NL,2009-07-01,260.81
I15,NA,NA,HICP_Gas,NL,2009-10-01,260.27
I15,NA,NA,HICP_Gas,NL,2010-01-01,263.25
I15,NA,NA,HICP_Gas,NL,2010-04-01,262.51
I15,NA,NA,HICP_Gas,NL,2010-07-01,275.64
I15,NA,NA,HICP_Gas,NL,2010-10-01,276.44
I15,NA,NA,HICP_Gas,NL,2011-01-01,276.87
I15,NA,NA,HICP_Gas,NL,2011-04-01,282.12
I15,NA,NA,HICP_Gas,NL,2011-07-01,298.97
I15,NA,NA,HICP_Gas,NL,2011-10-01,300.02
I15,NA,NA,HICP_Gas,NL,2012-01-01,303.64
I15,NA,NA,HICP_Gas,NL,2012-04-01,306.48
I15,NA,NA,HICP_Gas,NL,2012-07-01,313.28
I15,NA,NA,HICP_Gas,NL,2012-10-01,317.9
I15,NA,NA,HICP_Gas,NL,2013-01-01,319.74
I15,NA,NA,HICP_Gas,NL,2013-04-01,318.6
I15,NA,NA,HICP_Gas,NL,2013-07-01,314.59000000000003
I15,NA,NA,HICP_Gas,NL,2013-10-01,314.17
I15,NA,NA,HICP_Gas,NL,2014-01-01,315.72
I15,NA,NA,HICP_Gas,NL,2014-04-01,313.91999999999996
I15,NA,NA,HICP_Gas,NL,2014-07-01,310.71
I15,NA,NA,HICP_Gas,NL,2014-10-01,311.13
I15,NA,NA,HICP_Gas,NL,2015-01-01,305.47
I15,NA,NA,HICP_Gas,NL,2015-04-01,304.38
I15,NA,NA,HICP_Gas,NL,2015-07-01,296.54
I15,NA,NA,HICP_Gas,NL,2015-10-01,293.61
I15,NA,NA,HICP_Gas,NL,2016-01-01,310.27
I15,NA,NA,HICP_Gas,NL,2016-04-01,305.34000000000003
I15,NA,NA,HICP_Gas,NL,2016-07-01,298.19
I15,NA,NA,HICP_Gas,NL,2016-10-01,298.22
I15,NA,NA,HICP_Gas,NL,2017-01-01,309.49
I15,NA,NA,HICP_Gas,NL,2017-04-01,308.67
I15,NA,NA,HICP_Gas,NL,2017-07-01,308.92
I15,NA,NA,HICP_Gas,NL,2017-10-01,310.07
I15,NA,NA,HICP_Gas,NL,2018-01-01,326.63
I15,NA,NA,HICP_Gas,NL,2018-04-01,325.96000000000004
I15,NA,NA,HICP_Gas,NL,2018-07-01,335.44
I15,NA,NA,HICP_Gas,NL,2018-10-01,341.6
I15,NA,NA,HICP_Gas,NL,2019-01-01,376.02
I15,NA,NA,HICP_Gas,NL,2019-04-01,372.11
I15,NA,NA,HICP_Gas,NL,2019-07-01,362.26
I15,NA,NA,HICP_Gas,NL,2019-10-01,360.65
I15,NA,NA,HICP_Gas,NL,2020-01-01,389
I15,NA,NA,HICP_Gas,NL,2020-04-01,379.46000000000004
I15,NA,NA,HICP_Gas,NL,2020-07-01,369.22
I15,NA,NA,HICP_Gas,NL,2020-10-01,371.59000000000003
I15,NA,NA,HICP_Gas,NL,2021-01-01,386.47
I15,NA,NA,HICP_Gas,NL,2021-04-01,393.63
I15,NA,NA,HICP_Gas,NL,2021-07-01,423.01
I15,NA,NA,HICP_Gas,NL,2021-10-01,557.7
I15,NA,NA,HICP_Gas,NL,2022-01-01,804.6
I15,NA,NA,HICP_Gas,NL,2022-04-01,830.03
I15,NA,NA,HICP_Gas,NL,2022-07-01,1151.43
I15,NA,NA,HICP_Gas,NL,2022-10-01,1143.1399999999999
I15,NA,NA,HICP_Gas,NL,2023-01-01,546.18
I15,NA,NA,HICP_Gas,NL,2023-04-01,519.49
NR,NA,NA,HDD,NL,1979-01-01,1619.16
NR,NA,NA,HDD,NL,1979-04-01,609.67
NR,NA,NA,HDD,NL,1979-07-01,238.94
NR,NA,NA,HDD,NL,1979-10-01,983.25
NR,NA,NA,HDD,NL,1980-01-01,1363.55
NR,NA,NA,HDD,NL,1980-04-01,595.61
NR,NA,NA,HDD,NL,1980-07-01,158.43
NR,NA,NA,HDD,NL,1980-10-01,1112.19
NR,NA,NA,HDD,NL,1981-01-01,1256.1
NR,NA,NA,HDD,NL,1981-04-01,534.28
NR,NA,NA,HDD,NL,1981-07-01,143.45000000000002
NR,NA,NA,HDD,NL,1981-10-01,1212.53
NR,NA,NA,HDD,NL,1982-01-01,1356.19
NR,NA,NA,HDD,NL,1982-04-01,541.5699999999999
NR,NA,NA,HDD,NL,1982-07-01,88.44999999999999
NR,NA,NA,HDD,NL,1982-10-01,963.09
NR,NA,NA,HDD,NL,1983-01-01,1248.12
NR,NA,NA,HDD,NL,1983-04-01,566.55
NR,NA,NA,HDD,NL,1983-07-01,122.66
NR,NA,NA,HDD,NL,1983-10-01,1035.2
NR,NA,NA,HDD,NL,1984-01-01,1353.85
NR,NA,NA,HDD,NL,1984-04-01,681.78
NR,NA,NA,HDD,NL,1984-07-01,207.22
NR,NA,NA,HDD,NL,1984-10-01,925.38
NR,NA,NA,HDD,NL,1985-01-01,1614.56
NR,NA,NA,HDD,NL,1985-04-01,564.3000000000001
NR,NA,NA,HDD,NL,1985-07-01,165.73999999999998
NR,NA,NA,HDD,NL,1985-10-01,1071.51
NR,NA,NA,HDD,NL,1986-01-01,1534.85
NR,NA,NA,HDD,NL,1986-04-01,582.42
NR,NA,NA,HDD,NL,1986-07-01,299.76
NR,NA,NA,HDD,NL,1986-10-01,913.65
NR,NA,NA,HDD,NL,1987-01-01,1601.96
NR,NA,NA,HDD,NL,1987-04-01,623.54
NR,NA,NA,HDD,NL,1987-07-01,175.23
NR,NA,NA,HDD,NL,1987-10-01,981.2
NR,NA,NA,HDD,NL,1988-01-01,1180.55
NR,NA,NA,HDD,NL,1988-04-01,488.70000000000005
NR,NA,NA,HDD,NL,1988-07-01,158.37
NR,NA,NA,HDD,NL,1988-10-01,944.5
NR,NA,NA,HDD,NL,1989-01-01,1070.66
NR,NA,NA,HDD,NL,1989-04-01,510.25
NR,NA,NA,HDD,NL,1989-07-01,87.59
NR,NA,NA,HDD,NL,1989-10-01,951.55
NR,NA,NA,HDD,NL,1990-01-01,983.9000000000001
NR,NA,NA,HDD,NL,1990-04-01,458.68
NR,NA,NA,HDD,NL,1990-07-01,183.48
NR,NA,NA,HDD,NL,1990-10-01,956
NR,NA,NA,HDD,NL,1991-01-01,1260.46
NR,NA,NA,HDD,NL,1991-04-01,657.46
NR,NA,NA,HDD,NL,1991-07-01,55.65
NR,NA,NA,HDD,NL,1991-10-01,1049.23
NR,NA,NA,HDD,NL,1992-01-01,1187.2
